3lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%ULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S7_%PAPULT_Tk	S8_%ULT_Tk	S8_%PULT_Tk	S8_%APULT_Tk	S9_%PULT_Tk	S10_%PULT_Tk	S10_%APULT_Tk	S11_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S7_nPAPULT_Tk	S8_nULT_Tk	S8_nPULT_Tk	S8_nAPULT_Tk	S9_nPULT_Tk	S10_nPULT_Tk	S10_nAPULT_Tk	S11_nPULT_Tk
unz	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uom	0	100	0	0.154320988	99.84567901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2011	0	2	1294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uop	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uos	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uov	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
upi	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
upu	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ura	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	0	0	14	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
urb	0	100	0	100	0	33.33333333	66.66666667	0	0	0	1.492537313	98.50746269	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	7	0	231	0	3	6	0	0	0	1	66	0	0	3	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
urd	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ure	NA	NA	NA	NA	NA	0	85.71428571	14.28571429	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
urg	0	100	0	98.21428571	1.785714286	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	165	3	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uri	33.33333333	66.66666667	0	86.66666667	13.33333333	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0	26	4	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
url	12.87878788	87.12121212	0	94.81481481	5.185185185	0	25	75	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	115	0	128	7	0	4	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
urn	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uro	NA	NA	0	100	0	0	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	0	1	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
urr	100	0	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
urs	0	100	0	4.347826087	95.65217391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	1	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
urt	5.555555556	94.44444444	0	95.83333333	4.166666667	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	34	0	23	1	0	3	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uru	NA	NA	NA	NA	NA	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	0	0	13	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
usa	0.650759219	99.34924078	0.487804878	93.17073171	6.341463415	0	42.85714286	57.14285714	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	458	5	955	65	0	12	16	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
usb	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
usc	24.37275986	75.62724014	2.943143813	92.17391304	4.882943144	0	30.35714286	69.64285714	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68	211	44	1378	73	0	17	39	0	0	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
use	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
usi	NA	NA	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uso	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uss	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ust	NA	NA	2.5	70	27.5	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	28	11	0	14	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
usu	0	100	0	100	0	0	98.4375	1.5625	0	2.777777778	97.22222222	0	0	0	71.42857143	28.57142857	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	77	0	0	63	1	0	1	35	0	0	0	5	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uta	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ute	0	100	0	89.79591837	10.20408163	0	87.5	12.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	132	15	0	21	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uti	NA	NA	0	0	100	33.08270677	66.91729323	0	0	0.36900369	94.2804428	5.350553506	0	0	60	40	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	365	44	89	0	0	2	511	29	0	0	30	20	0	0	0	4	0	NA	NA	NA	NA	NA	NA	NA
uto	0	100	NA	NA	NA	0	84.44444444	15.55555556	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	0	38	7	0	0	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
utr	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uva	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	28	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uve	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uxo	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uzb	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uzi	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
uzz	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
va'	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vab	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vac	0	100	1.243781095	98.75621891	0	0	95.74468085	4.255319149	0	0	94.11764706	5.882352941	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	42	5	397	0	0	45	2	0	0	16	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vad	81.81818182	18.18181818	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	2	0	1	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vag	1.869158879	98.13084112	2.272727273	95.45454545	2.272727273	0	94.66666667	5.333333333	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	105	2	84	2	0	71	4	0	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vai	50	50	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	0	3	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
val	1.830985915	98.16901408	0.884353741	81.29251701	17.82312925	10.0896861	85.65022422	4.035874439	0.224215247	0	94.05405405	5.945945946	0	0	92.30769231	7.692307692	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	697	13	1195	262	45	382	18	1	0	174	11	0	0	12	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vam	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	25	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
van	0.625	99.375	5.703422053	90.30418251	3.992395437	0	87.87878788	12.12121212	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	159	30	475	21	0	58	8	0	0	33	0	0	0	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vap	0	100	0	100	0	0	100	0	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	58	0	0	3	0	0	0	2	0	0	0	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
var	0.547945205	99.45205479	26.44628099	70.04132231	3.512396694	0	74.87684729	25.12315271	0	80	20	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	726	128	339	17	0	152	51	0	4	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vas	0	100	9.345794393	90.65420561	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	349	10	97	0	0	24	0	0	0	1	0	0	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
vat	0	100	0	55.55555556	44.44444444	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	5	4	0	164	0	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vav	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vec	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1457	0	92	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ved	4.09858023	95.90141977	0	87.33560643	12.66439357	0	15	85	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153	3580	0	1793	260	0	18	102	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vee	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
veg	3.448275862	96.55172414	0	80.64516129	19.35483871	0	95.16129032	3.225806452	1.612903226	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	28	0	25	6	0	59	2	1	0	58	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
veh	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vei	0	100	NA	NA	NA	0	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	0	0	127	0	0	1	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vej	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vel	0.980392157	99.01960784	2.43902439	94.90022173	2.66075388	72.80701754	18.71345029	8.187134503	0.292397661	1.086956522	84.7826087	14.13043478	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	202	11	428	12	249	64	28	1	1	78	13	0	0	7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ven	13.81818182	86.18181818	5.264986968	56.99391833	37.7410947	0	55.77889447	43.96984925	0.251256281	0	79.83870968	20.16129032	0	0	36.36363636	63.63636364	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	684	4266	303	3280	2172	0	444	350	2	0	99	25	0	0	8	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ver	0.34820457	99.65179543	26.04611443	57.17335611	16.78052946	2.716688228	73.99741268	23.28589909	0	3.731343284	87.06467662	3.233830846	5.970149254	0	47.22222222	52.77777778	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	16	4579	610	1339	393	21	572	180	0	15	350	13	24	0	17	19	0	0	6	0	0	NA	NA	NA	NA	NA	NA	NA
ves	2.678571429	97.32142857	0.575539568	83.16546763	16.25899281	0	50	50	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	218	4	578	113	0	25	25	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vet	0.626959248	99.37304075	0	97.41176471	2.588235294	0	100	0	0	0	97.05882353	2.941176471	0	NA	NA	NA	NA	0	60	40	0	NA	NA	NA	NA	NA	NA	NA	2	317	0	414	11	0	60	0	0	0	33	1	0	NA	NA	NA	NA	0	3	2	0	NA	NA	NA	NA	NA	NA	NA
vex	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vez	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	7	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
via	0	100	0.412371134	99.58762887	0	5.940594059	80.1980198	13.86138614	0	0	83.33333333	16.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4728	2	483	0	12	162	28	0	0	65	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vib	9.090909091	90.90909091	0	90.47619048	9.523809524	0	98.03921569	1.960784314	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10	0	38	4	0	50	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vic	0	100	0.367068694	96.74882014	2.884111169	0	100	0	0	0	40.65934066	59.34065934	0	0	95.05494505	4.945054945	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	118	7	1845	55	0	154	0	0	0	37	54	0	0	173	9	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
vid	63.63636364	36.36363636	0	0.995024876	99.00497512	25	0	75	0	0	100	0	0	0	81.66666667	18.33333333	0	0	76.92307692	23.07692308	0	0	100	0	NA	NA	NA	NA	7	4	0	2	199	1	0	3	0	0	26	0	0	0	49	11	0	0	10	3	0	0	13	0	NA	NA	NA	NA
vie	29.25170068	70.74829932	0	96.06741573	3.93258427	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	104	0	171	7	0	8	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vig	5.769230769	94.23076923	0.440528634	60.64610866	38.9133627	1.290322581	92.25806452	3.870967742	2.580645161	0	85.71428571	14.28571429	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	49	3	413	265	2	143	6	4	0	6	1	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vik	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vil	1.669449082	98.33055092	0	99.64412811	0.355871886	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	589	0	280	1	0	31	0	0	0	33	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vim	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	6	0	30	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vin	0	100	3.422053232	46.26108999	50.31685678	0	96.58119658	3.418803419	0	0	33.33333333	66.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1198	27	365	397	0	226	8	0	0	1	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vio	2.53164557	97.46835443	0.346020761	98.5005767	1.153402537	0	92.24137931	7.75862069	0	0	85.71428571	14.28571429	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	77	3	854	10	0	214	18	0	0	36	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vip	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	6	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
vir	58.13953488	41.86046512	0	90.71038251	9.289617486	26.66666667	61.66666667	11.66666667	0	0	25	75	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125	90	0	166	17	16	37	7	0	0	1	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
