3lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S8_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S8_nPULT_Tk
mig	30.90909091	69.09090909	0.666666667	99.33333333	0	0	93.75	6.25	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	17	38	1	149	0	0	15	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
mil	0.662251656	99.33774834	0	100	0	0	64.1025641	35.8974359	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	1	150	0	167	0	0	25	14	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
mim	NA	NA	0	100	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	NA	NA	NA	NA	0	3	0	0	NA	NA	NA	NA	NA	NA	NA
min	0	100	0.714285714	80	19.28571429	0	70.83333333	29.16666667	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	8	2	224	54	0	85	35	0	0	0	7	0	NA	NA	NA	NA	NA	NA	NA
mio	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mir	6.666666667	93.33333333	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	14	0	12	0	0	0	20	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mis	0	100	0	90.69767442	9.302325581	0	90.52631579	9.473684211	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	40	0	156	16	0	86	9	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
mit	0	100	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	16	0	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mob	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mod	0	100	0	100	0	0	25	75	0	0	82.75862069	6.896551724	10.34482759	NA	NA	NA	NA	NA	NA	NA	0	359	0	86	0	0	1	3	0	0	24	2	3	NA	NA	NA	NA	NA	NA	NA
mog	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mol	0.09569378	99.90430622	0	94.11764706	5.882352941	0	1.818181818	98.18181818	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1044	0	16	1	0	1	54	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mom	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	299	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mon	0.214132762	99.78586724	0.657894737	99.34210526	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	1	466	2	302	0	0	17	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
mor	12.03703704	87.96296296	19.58041958	47.55244755	32.86713287	0	73.52941176	20.58823529	5.882352941	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	26	190	28	68	47	0	25	7	2	0	0	5	0	NA	NA	NA	NA	NA	NA	NA
mos	3.571428571	96.42857143	8.771929825	77.19298246	14.03508772	0	84.61538462	15.38461538	0	0	66.66666667	33.33333333	0	NA	NA	NA	NA	NA	NA	NA	6	162	5	44	8	0	22	4	0	0	2	1	0	NA	NA	NA	NA	NA	NA	NA
mot	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	0	83	0	0	9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mov	NA	NA	NA	NA	NA	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	81	0	0	0	7	0	0	NA	NA	NA	NA	NA	NA	NA
moz	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
muc	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	59	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mug	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mul	0	100	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	27	0	17	0	0	2	0	0	0	3	0	0	NA	NA	NA	NA	NA	NA	NA
mum	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mun	NA	NA	0	76.92307692	23.07692308	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	3	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
muo	0	100	0.943396226	22.64150943	76.41509434	0	5	95	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	47	1	24	81	0	1	19	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mur	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	88	0	3	0	0	18	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mus	0	100	0	29.71428571	70.28571429	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	37	0	52	123	0	28	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
mut	21.42857143	78.57142857	10	90	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	11	2	18	0	0	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nan	0	100	0	100	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	49	0	1	0	NA	NA	NA	NA	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
nap	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	0	NA	NA	NA	NA	NA	NA	NA
nar	0	100	0	100	0	0	85.71428571	14.28571429	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	26	0	0	6	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nas	0	100	1.015228426	72.08121827	26.9035533	6.493506494	40.25974026	53.24675325	0	0	11.76470588	88.23529412	0	NA	NA	NA	NA	NA	NA	NA	0	221	2	142	53	5	31	41	0	0	2	15	0	NA	NA	NA	NA	NA	NA	NA
nat	0	100	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	16	0	198	0	0	69	0	0	0	86	0	0	NA	NA	NA	NA	NA	NA	NA
nav	0	100	0	37.5	62.5	0	100	0	0	0	96	4	0	NA	NA	NA	NA	NA	NA	NA	0	117	0	3	5	0	33	0	0	0	24	1	0	NA	NA	NA	NA	NA	NA	NA
naz	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	18	0	0	41	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nea	100	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	0	75	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
neb	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	34	NA	NA	NA	0	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nec	NA	NA	NA	NA	NA	18.42105263	81.57894737	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	62	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
neg	5	95	1.265822785	98.73417722	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	19	1	78	0	0	16	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nem	100	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	149	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
neo	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nep	100	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	54	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ner	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	241	0	20	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nes	100	0	0	100	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	64	0	0	319	0	NA	NA	NA	NA	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
net	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nev	0	100	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	141	0	0	6	0	12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nid	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nie	1.623376623	98.37662338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nin	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nip	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	86	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
niu	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nob	NA	NA	0	0	100	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	36	0	1	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
noc	0	100	0	61.53846154	38.46153846	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	39	0	8	5	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nod	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
noi	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	586	0	14	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nol	NA	NA	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	5	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
nom	0	100	33.33333333	0	66.66666667	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	368	1	0	2	0	19	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
non	2.734375	97.265625	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	249	NA	NA	NA	0	33	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nor	0	100	0	100	0	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	10	0	25	0	0	5	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
nos	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	692	NA	NA	NA	0	15	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
not	2.313624679	97.68637532	0	98.01324503	1.986754967	4.347826087	8.695652174	86.95652174	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	9	380	0	148	3	1	2	20	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
nov	16.66666667	83.33333333	46.80851064	53.19148936	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	1	5	22	25	0	NA	NA	NA	NA	0	26	0	0	NA	NA	NA	NA	NA	NA	NA
noz	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nub	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nuc	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nud	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nul	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
num	NA	NA	0	0	100	0	89.28571429	10.71428571	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	0	0	228	0	50	6	0	NA	NA	NA	NA	0	0	5	0	NA	NA	NA
nuo	0.227790433	99.77220957	0	82.85714286	17.14285714	0	80	20	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	438	0	29	6	0	20	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
nut	5.882352941	94.11764706	0	50	50	0	71.42857143	28.57142857	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	1	16	0	14	14	0	15	6	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
nuv	NA	NA	0	5	95	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	95	0	17	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
oas	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
obb	NA	NA	27.27272727	0	72.72727273	0	100	0	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	8	0	21	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA
obi	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	68	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
obl	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
oca	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	38	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
occ	0	100	2.158273381	84.89208633	12.94964029	1.829268293	84.75609756	10.36585366	3.048780488	0	75	25	0	0	0	100	0	NA	NA	NA	0	390	3	118	18	3	139	17	5	0	30	10	0	0	0	2	0	NA	NA	NA
oce	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	68	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
odi	0	100	0	92.30769231	7.692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	12	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
odo	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	45	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
off	6.666666667	93.33333333	0	88.11881188	11.88118812	0	44.44444444	55.55555556	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	28	0	89	12	0	8	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ogg	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	284	0	95	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ogn	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	586	0	59	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ohi	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
oka	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ola	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
oli	0	100	0	100	0	0	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	36	0	21	0	0	0	14	0	0	0	24	0	NA	NA	NA	NA	NA	NA	NA
olt	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
oma	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
omb	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	73	0	41	0	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ome	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
omi	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	26	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ond	0	100	0	100	0	0	77.77777778	22.22222222	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	67	0	1	0	0	7	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
one	NA	NA	0	100	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	NA	NA	NA	NA	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
ono	100	0	0	100	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	1	0	0	51	0	NA	NA	NA	NA	0	0	7	0	NA	NA	NA	NA	NA	NA	NA
oof	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ooh	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ooo	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opa	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ope	NA	NA	0	0	100	0	97.56097561	0	2.43902439	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	51	0	40	0	1	0	60	0	0	NA	NA	NA	NA	NA	NA	NA
opi	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	16	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opl	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opp	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	118	0	0	9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ora	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	996	0	16	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orb	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orc	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	0	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ord	NA	NA	17.44966443	0	82.55033557	3.703703704	96.2962963	0	0	0	25	75	0	0	100	0	0	NA	NA	NA	NA	NA	26	0	123	1	26	0	0	0	1	3	0	0	6	0	0	NA	NA	NA
ore	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	63	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	7	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
org	NA	NA	0	44	56	0	89.0625	10.9375	0	2.380952381	97.61904762	0	0	0	100	0	0	0	100	NA	NA	NA	0	11	14	0	57	7	0	1	41	0	0	0	8	0	0	0	1	NA
ori	NA	NA	0	100	0	0	42.85714286	57.14285714	0	0	100	0	0	NA	NA	NA	NA	0	100	NA	NA	NA	0	29	0	0	39	52	0	0	54	0	0	NA	NA	NA	NA	0	1	NA
orl	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orm	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	159	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
oro	0	100	NA	NA	NA	0	90.625	9.375	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	212	NA	NA	NA	0	87	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orr	NA	NA	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	0	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ors	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	41	0	16	0	0	13	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ort	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	0	13	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
osa	13.63636364	86.36363636	12.5	87.5	0	0	62.5	37.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	19	2	14	0	0	5	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
osc	NA	NA	0	100	0	93.33333333	6.666666667	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	0	14	1	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
