4lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S8_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S8_nPULT_Tk
come	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2268	0	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
comi	NA	NA	55.69620253	40.50632911	3.797468354	5.035971223	79.13669065	15.82733813	0	0	19.44444444	80.55555556	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	88	64	6	7	110	22	0	0	7	29	0	NA	NA	NA	NA	NA	NA	NA
comm	NA	NA	8.536585366	91.46341463	0	0	85.10638298	14.89361702	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	75	0	0	40	7	0	0	2	2	0	NA	NA	NA	NA	NA	NA	NA
como	100	0	0	0	100	60	40	0	0	0	66.66666667	33.33333333	0	NA	NA	NA	NA	NA	NA	NA	2	0	0	0	30	6	4	0	0	0	4	2	0	NA	NA	NA	NA	NA	NA	NA
comp	28.57142857	71.42857143	2.112676056	86.76056338	11.12676056	0.591715976	84.02366864	14.79289941	0.591715976	0	86.20689655	10.34482759	3.448275862	NA	NA	NA	NA	NA	NA	NA	12	30	15	616	79	2	284	50	2	0	75	9	3	NA	NA	NA	NA	NA	NA	NA
comu	NA	NA	0	100	0	34.375	43.75	21.875	0	7.692307692	71.79487179	0	20.51282051	0	96	4	0	NA	NA	NA	NA	NA	0	126	0	11	14	7	0	3	28	0	8	0	24	1	0	NA	NA	NA
conc	0	100	0	100	0	4.225352113	74.64788732	21.12676056	0	0	57.14285714	42.85714286	0	NA	NA	NA	NA	NA	NA	NA	0	2	0	113	0	3	53	15	0	0	4	3	0	NA	NA	NA	NA	NA	NA	NA
cond	0	100	2.127659574	97.87234043	0	0	92.64705882	7.352941176	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	2	1	46	0	0	63	5	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
conf	NA	NA	5.263157895	94.73684211	0	7.936507937	79.36507937	12.6984127	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	108	0	5	50	8	0	0	12	12	0	NA	NA	NA	NA	NA	NA	NA
cong	NA	NA	0	100	0	0	91.66666667	8.333333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	0	11	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
coni	NA	NA	0	92.91338583	7.086614173	0	66.66666667	0	33.33333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	118	9	0	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cono	0	100	0	100	0	0.843881857	61.1814346	37.97468354	0	0	23.07692308	76.92307692	0	NA	NA	NA	NA	NA	NA	NA	0	10	0	96	0	2	145	90	0	0	3	10	0	NA	NA	NA	NA	NA	NA	NA
conq	NA	NA	11.76470588	88.23529412	0	0	97.2972973	2.702702703	0	0	14.28571429	85.71428571	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	15	0	0	36	1	0	0	1	6	0	NA	NA	NA	NA	NA	NA	NA
cons	NA	NA	9.160305344	90.83969466	0	3.105590062	85.0931677	11.80124224	0	0	78.26086957	17.39130435	4.347826087	0	60	40	0	NA	NA	NA	NA	NA	12	119	0	5	137	19	0	0	36	8	2	0	9	6	0	NA	NA	NA
cont	0.980392157	99.01960784	0.742574257	98.76237624	0.495049505	14.02877698	79.49640288	6.474820144	0	0	90.08264463	4.132231405	5.785123967	0	77.5	22.5	0	NA	NA	100	3	303	3	399	2	39	221	18	0	0	109	5	7	0	31	9	0	NA	NA	16
conv	100	0	9.090909091	89.09090909	1.818181818	0	47.22222222	52.77777778	0	0	70	30	0	0	0	100	0	NA	NA	NA	1	0	5	49	1	0	17	19	0	0	7	3	0	0	0	1	0	NA	NA	NA
cope	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	80	0	0	7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
copi	0	100	0	85.71428571	14.28571429	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	0	6	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
copp	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	61	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
copr	60	40	2.040816327	91.83673469	6.12244898	0	40	60	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	1	45	3	0	2	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cora	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	0	106	0	0	29	0	0	NA	NA	NA	NA	0	0	3	0	NA	NA	NA
cord	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	82	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cori	NA	NA	50	0	50	0	42.85714286	57.14285714	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	1	0	3	4	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
corn	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
coro	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19	0	39	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
corp	0	100	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	167	0	1	0	0	3	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
corr	0	100	0	63.02521008	36.97478992	0	74.64788732	25.35211268	0	0	70	30	0	0	50	50	0	NA	NA	NA	0	127	0	150	88	0	53	18	0	0	35	15	0	0	1	1	0	NA	NA	NA
cors	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	153	0	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cort	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	64	0	63	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
corv	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cosa	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1487	0	15	0	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cosc	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cosi	100	0	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1232	0	NA	NA	NA	0	15	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cosm	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
coso	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cosp	NA	NA	0	100	0	0	25	75	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0	1	3	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
cost	0	100	10.48951049	85.31468531	4.195804196	2.512562814	92.96482412	4.522613065	0	0	66.66666667	33.33333333	0	0	0	100	0	NA	NA	NA	0	116	15	122	6	5	185	9	0	0	50	25	0	0	0	18	0	NA	NA	NA
coto	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cott	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cova	0	100	20	80	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	1	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cozz	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cran	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
crat	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
crav	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
crea	61.9047619	38.0952381	2.272727273	88.63636364	9.090909091	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	8	1	39	4	0	48	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cred	0	100	1.503759398	58.64661654	39.84962406	0	56.52173913	43.47826087	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	147	2	78	53	0	13	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
crem	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
crep	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cres	0	100	1.754385965	44.73684211	53.50877193	0	35.71428571	64.28571429	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	32	2	51	61	0	5	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cret	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cric	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
crin	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cris	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	0	39	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
croc	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	0	22	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
crol	66.66666667	33.33333333	25	75	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cron	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cros	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cruc	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
crud	0	100	46.66666667	53.33333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	7	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cubo	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cucc	0	100	0	13.0952381	86.9047619	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	0	11	73	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cuci	33.33333333	66.66666667	1.176470588	96.47058824	2.352941176	0	93.75	6.25	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	2	4	1	82	2	0	15	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
cucu	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cuff	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cugi	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	59	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cull	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cult	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	31	0	0	12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cumu	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cuoc	0	100	0	7.142857143	92.85714286	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	35	0	1	13	0	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cuoi	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cuor	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cupo	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cura	2.173913043	97.82608696	0	100	0	0	20	80	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	45	0	19	0	0	1	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
curi	NA	NA	2.857142857	97.14285714	0	80	20	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	34	0	32	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
curv	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cusc	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cust	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	0	9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dado	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	28	NA	NA	NA	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dain	0	100	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dama	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dami	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dann	0	100	5	95	0	0	75	25	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	25	1	19	0	0	6	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
danz	4.545454545	95.45454545	0	90	10	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	21	0	9	1	0	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dapp	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	0	30	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dare	7.344632768	92.65536723	0	23.65591398	76.34408602	0	20	20	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39	492	0	22	71	0	1	1	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
data	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dato	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dava	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	183	0	0	12	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
davv	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	202	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
debi	0	100	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	11	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
debo	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	27	0	7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
deca	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	19	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dece	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
deci	NA	NA	0	92.1686747	7.831325301	1.265822785	49.36708861	49.36708861	0	0	57.14285714	42.85714286	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	153	13	1	39	39	0	0	8	6	0	NA	NA	NA	NA	NA	NA	NA
deco	NA	NA	25	75	0	9.523809524	90.47619048	0	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	1	3	0	2	19	0	0	NA	NA	NA	NA	0	0	1	0	NA	NA	NA
dedi	NA	NA	14.28571429	0	85.71428571	0	93.93939394	0	6.060606061	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	6	0	31	0	2	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
defi	NA	NA	100	0	0	0	100	0	0	0	90.47619048	9.523809524	0	NA	NA	NA	NA	100	0	NA	NA	NA	1	0	0	0	20	0	0	0	19	2	0	NA	NA	NA	NA	6	0	NA
defu	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
degn	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
delf	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
deli	NA	NA	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	0	45	0	0	0	10	0	0	NA	NA	NA	NA	NA	NA	NA
delt	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
delu	NA	NA	0	100	0	0	77.77777778	22.22222222	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	0	14	4	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
demo	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dena	NA	NA	0	6.666666667	93.33333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dens	0	100	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dent	0	100	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	277	0	21	0	0	8	0	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA
depo	NA	NA	0	100	0	0	2.564102564	97.43589744	0	0	42.85714286	0	57.14285714	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	0	0	1	38	0	0	6	0	8	NA	NA	NA	NA	NA	NA	NA
deri	NA	NA	0	100	0	0	37.5	62.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	0	3	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
deru	NA	NA	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0	11	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
desc	NA	NA	0	100	0	0	54.71698113	45.28301887	0	0	0	0	100	0	0	0	100	NA	NA	NA	NA	NA	0	50	0	0	29	24	0	0	0	0	1	0	0	0	1	NA	NA	NA
dese	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	58	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
desi	NA	NA	NA	NA	NA	1.449275362	53.62318841	44.92753623	0	0	81.48148148	3.703703704	14.81481481	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	1	37	31	0	0	22	1	4	0	1	0	0	NA	NA	NA
deso	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dest	3.03030303	96.96969697	0	100	0	0	100	0	0	0	88.88888889	11.11111111	0	NA	NA	NA	NA	NA	NA	NA	3	96	0	15	0	0	21	0	0	0	8	1	0	NA	NA	NA	NA	NA	NA	NA
dete	NA	NA	0	100	0	7.692307692	53.84615385	38.46153846	0	0	85.71428571	0	14.28571429	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	1	7	5	0	0	18	0	3	NA	NA	NA	NA	NA	NA	NA
detr	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
