3lett	S2_%ULT_Ty	S2_%PULT_Ty	S3_%ULT_Ty	S3_%PULT_Ty	S3_%APULT_Ty	S4_%ULT_Ty	S4_%PULT_Ty	S4_%APULT_Ty	S4_%PAPULT_Ty	S5_%ULT_Ty	S5_%PULT_Ty	S5_%APULT_Ty	S5_%PAPULT_Ty	S6_%ULT_Ty	S6_%PULT_Ty	S6_%APULT_Ty	S6_%PAPULT_Ty	S7_%PULT_Ty	S7_%APULT_Ty	S8_%PULT_Ty	S2_nULT_Ty	S2_nPULT_Ty	S3_nULT_Ty	S3_nPULT_Ty	S3_nAPULT_Ty	S4_nULT_Ty	S4_nPULT_Ty	S4_nAPULT_Ty	S4_nPAPULT_Ty	S5_nULT_Ty	S5_nPULT_Ty	S5_nAPULT_Ty	S5_nPAPULT_Ty	S6_nULT_Ty	S6_nPULT_Ty	S6_nAPULT_Ty	S6_nPAPULT_Ty	S7_nPULT_Ty	S7_nAPULT_Ty	S8_nPULT_Ty
orr	NA	NA	NA	100	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ors	NA	100	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ort	NA	100	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
osa	25	75	20	80	NA	NA	60	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	1	4	NA	NA	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
osc	NA	NA	NA	100	NA	50	50	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
osp	NA	NA	NA	NA	100	40	60	NA	NA	33.33333333	66.66666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	3	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
oss	NA	100	11.11111111	55.55555556	33.33333333	NA	73.68421053	26.31578947	NA	NA	54.54545455	45.45454545	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	5	3	NA	14	5	NA	NA	6	5	NA	NA	NA	NA	NA	NA	NA	NA
ost	NA	100	NA	100	NA	NA	71.42857143	28.57142857	NA	33.33333333	66.66666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA	5	2	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
ott	100	NA	4.545454545	63.63636364	31.81818182	NA	92.30769231	7.692307692	NA	NA	50	50	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	14	7	NA	12	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA
ouc	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ova	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ove	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovu	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovv	NA	100	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ozo	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pac	NA	100	NA	100	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	2	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pad	NA	100	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	8	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pae	NA	NA	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paf	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pag	28.57142857	71.42857143	8	76	16	NA	80	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5	2	19	4	NA	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pai	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pal	7.142857143	92.85714286	NA	79.16666667	20.83333333	NA	75	25	NA	NA	50	50	NA	NA	NA	100	NA	NA	NA	NA	1	13	NA	19	5	NA	6	2	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA
pan	NA	100	NA	100	NA	NA	77.77777778	22.22222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	11	NA	NA	7	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pap	25	75	NA	40	60	NA	66.66666667	33.33333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	NA	2	3	NA	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
par	21.05263158	78.94736842	7.462686567	82.08955224	10.44776119	2.5	52.5	45	NA	10.52631579	63.15789474	21.05263158	5.263157895	NA	50	37.5	12.5	NA	NA	NA	4	15	5	55	7	1	21	18	NA	2	12	4	1	NA	4	3	1	NA	NA	NA
pas	18.18181818	81.81818182	4.761904762	73.80952381	21.42857143	NA	73.33333333	20	6.666666667	NA	66.66666667	33.33333333	NA	NA	NA	NA	NA	NA	NA	NA	2	9	2	31	9	NA	22	6	2	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA
pat	NA	100	NA	80	20	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	8	2	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pau	NA	100	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pav	NA	NA	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paz	NA	100	NA	100	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	5	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
pec	NA	NA	NA	33.33333333	66.66666667	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ped	NA	NA	11.11111111	88.88888889	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
peg	50	50	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pel	NA	100	NA	100	NA	NA	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	4	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pen	18.18181818	81.81818182	8.108108108	70.27027027	21.62162162	NA	79.31034483	20.68965517	NA	NA	50	50	NA	NA	NA	NA	NA	NA	NA	NA	2	9	3	26	8	NA	23	6	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA
pep	NA	100	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
per	25	75	5.172413793	72.4137931	22.4137931	8.064516129	54.83870968	37.09677419	NA	NA	72.72727273	21.21212121	6.060606061	NA	NA	100	NA	NA	100	NA	5	15	3	42	13	5	34	23	NA	NA	24	7	2	NA	NA	1	NA	NA	4	NA
pes	7.692307692	92.30769231	8.695652174	60.86956522	30.43478261	NA	100	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	1	12	2	14	7	NA	7	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
pet	NA	100	NA	33.33333333	66.66666667	NA	100	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	4	NA	4	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA
pez	NA	100	33.33333333	66.66666667	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pfu	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pia	6.451612903	93.5483871	2.631578947	78.94736842	18.42105263	3.448275862	68.96551724	27.5862069	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	29	1	30	7	1	20	8	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
pic	28.57142857	71.42857143	NA	77.27272727	22.72727273	NA	85.71428571	14.28571429	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	2	5	NA	17	5	NA	6	1	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
pie	16.66666667	83.33333333	6.666666667	86.66666667	6.666666667	NA	NA	75	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	10	1	13	1	NA	NA	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pif	NA	NA	NA	33.33333333	66.66666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pig	14.28571429	85.71428571	NA	100	NA	NA	75	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6	NA	4	NA	NA	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pil	NA	100	NA	66.66666667	33.33333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pin	NA	100	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pio	11.11111111	88.88888889	7.692307692	76.92307692	15.38461538	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8	1	10	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pip	33.33333333	66.66666667	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pir	NA	NA	NA	100	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pis	NA	100	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	6	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pit	NA	NA	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
piu	NA	100	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
piz	NA	100	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pla	NA	NA	NA	60	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
plu	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
po'	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
poc	NA	100	NA	100	NA	NA	20	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	2	NA	NA	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
poe	NA	NA	NA	100	NA	NA	33.33333333	66.66666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pof	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pog	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
poi	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pol	NA	100	NA	64.28571429	35.71428571	NA	68.75	31.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	9	5	NA	11	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pom	NA	100	NA	83.33333333	16.66666667	NA	100	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	5	1	NA	3	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
pon	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pop	NA	100	NA	NA	100	NA	66.66666667	16.66666667	16.66666667	NA	50	50	NA	NA	NA	100	NA	NA	NA	NA	NA	1	NA	NA	3	NA	4	1	1	NA	2	2	NA	NA	NA	1	NA	NA	NA	NA
por	13.04347826	86.95652174	5.769230769	65.38461538	28.84615385	NA	34.21052632	65.78947368	NA	NA	20	20	60	NA	NA	NA	NA	NA	NA	NA	3	20	3	34	15	NA	13	25	NA	NA	1	1	3	NA	NA	NA	NA	NA	NA	NA
pos	11.11111111	88.88888889	NA	91.30434783	8.695652174	NA	73.68421053	26.31578947	NA	50	NA	50	NA	NA	NA	100	NA	NA	NA	NA	1	8	NA	21	2	NA	14	5	NA	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA
pot	44.44444444	55.55555556	NA	91.89189189	8.108108108	NA	30	70	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	4	5	NA	34	3	NA	3	7	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
pov	NA	NA	20	NA	80	NA	100	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	4	NA	6	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
poz	NA	100	NA	100	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pra	NA	100	NA	37.5	62.5	NA	81.81818182	9.090909091	9.090909091	NA	33.33333333	66.66666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	3	5	NA	9	1	1	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA
pre	10	90	7.291666667	65.625	27.08333333	4.918032787	69.67213115	22.13114754	3.278688525	NA	59.64912281	36.84210526	3.50877193	NA	37.5	62.5	NA	NA	NA	NA	3	27	7	63	26	6	85	27	4	NA	34	21	2	NA	3	5	NA	NA	NA	NA
pri	NA	100	NA	76.47058824	23.52941176	NA	70.58823529	29.41176471	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	13	4	NA	12	5	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
pro	6.666666667	93.33333333	9.649122807	83.33333333	7.01754386	7.006369427	68.15286624	24.20382166	0.636942675	NA	37.5	62.5	NA	NA	NA	100	NA	NA	NA	NA	1	14	11	95	8	11	107	38	1	NA	12	20	NA	NA	NA	1	NA	NA	NA	NA
pru	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
psi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA
pub	NA	NA	16.66666667	16.66666667	66.66666667	20	70	10	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	4	2	7	1	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA
puf	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pug	NA	100	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pul	NA	100	NA	100	NA	NA	71.42857143	28.57142857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	15	NA	NA	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pum	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pun	22.22222222	77.77777778	8.333333333	79.16666667	12.5	NA	62.5	37.5	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	7	2	19	3	NA	5	3	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
pup	NA	100	NA	100	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	4	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pur	25	75	NA	100	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
puz	NA	100	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
qua	36.36363636	63.63636364	13.04347826	86.95652174	NA	NA	66.66666667	33.33333333	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	14	3	20	NA	NA	6	3	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
que	NA	100	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
qui	NA	100	NA	66.66666667	33.33333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
quo	NA	100	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rab	NA	100	NA	NA	NA	100	NA	NA	NA	NA	100	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	4	NA	NA	NA	NA	2	NA	NA	NA	NA
rac	NA	NA	11.76470588	88.23529412	NA	10.25641026	61.53846154	28.20512821	NA	NA	50	35.71428571	14.28571429	NA	50	50	NA	NA	NA	NA	NA	NA	2	15	NA	4	24	11	NA	NA	7	5	2	NA	2	2	NA	NA	NA	NA
rad	NA	100	30	70	NA	18.18181818	72.72727273	9.090909091	NA	NA	60	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	7	NA	2	8	1	NA	NA	3	2	NA	NA	NA	NA	NA	NA	NA	NA
raf	NA	NA	NA	100	NA	NA	92.85714286	7.142857143	NA	NA	85.71428571	14.28571429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	13	1	NA	NA	6	1	NA	NA	NA	NA	NA	NA	NA	NA
rag	NA	100	10	90	NA	5.714285714	65.71428571	28.57142857	NA	NA	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	2	18	NA	2	23	10	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
ral	NA	NA	25	75	NA	NA	80	20	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	NA	NA	4	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
ram	NA	100	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ran	NA	100	NA	100	NA	NA	100	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	6	NA	NA	3	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
rap	100	NA	NA	69.23076923	30.76923077	10	60	30	NA	5.882352941	70.58823529	23.52941176	NA	NA	75	25	NA	NA	NA	NA	1	NA	NA	9	4	1	6	3	NA	1	12	4	NA	NA	3	1	NA	NA	NA	NA
rar	NA	100	NA	NA	NA	NA	25	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ras	NA	NA	NA	100	NA	16.66666667	83.33333333	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	1	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
rat	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
raz	NA	100	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rea	NA	NA	40	60	NA	NA	100	NA	NA	NA	72.72727273	27.27272727	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	2	3	NA	NA	10	NA	NA	NA	8	3	NA	NA	NA	1	NA	NA	NA	NA
rec	25	75	6.25	81.25	12.5	15.38461538	38.46153846	46.15384615	NA	NA	63.63636364	36.36363636	NA	NA	100	NA	NA	NA	NA	NA	1	3	1	13	2	2	5	6	NA	NA	7	4	NA	NA	1	NA	NA	NA	NA	NA
red	NA	NA	NA	NA	100	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
reg	14.28571429	85.71428571	3.846153846	69.23076923	26.92307692	6.451612903	74.19354839	16.12903226	3.225806452	NA	50	50	NA	NA	NA	NA	NA	NA	NA	NA	1	6	1	18	7	2	23	5	1	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA
rel	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
rem	NA	100	NA	100	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	6	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
