4lett	%ULT_Tk	%PULT_Tk	%APULT_Tk	%PAPULT_Tk	nULT_Tk	nPULT_Tk	nAPULT_Tk	nPAPULT_Tk
facs	0	0	100	0	0	0	3	0
fact	0	100	0	0	0	5	0	0
faen	0	100	0	0	0	8	0	0
faet	0	100	0	0	0	2	0	0
fagg	0	100	0	0	0	13	0	0
fagi	0	100	0	0	0	38	0	0
fagl	0	100	0	0	0	3	0	0
fagn	0	100	0	0	0	5	0	0
fago	0	100	0	0	0	18	0	0
faid	0	100	0	0	0	9	0	0
fain	0	100	0	0	0	4	0	0
fala	0	93.75	6.25	0	0	15	1	0
falb	0	100	0	0	0	1	0	0
falc	0.456621005	99.543379	0	0	1	218	0	0
fald	0	100	0	0	0	19	0	0
fale	0	100	0	0	0	28	0	0
fall	2.689486553	95.35452323	1.95599022	0	11	390	8	0
falo	0	100	0	0	0	3	0	0
fals	3.908794788	94.78827362	0.977198697	0.325732899	12	291	3	1
falu	0	100	0	0	0	1	0	0
falv	0	100	0	0	0	1	0	0
fama	0	100	0	0	0	3	0	0
fame	0	0	100	0	0	0	9	0
fami	0.702702703	99.2972973	0	0	13	1837	0	0
famo	0	100	0	0	0	470	0	0
fana	3.50877193	52.63157895	43.85964912	0	2	30	25	0
fanc	0	100	0	0	0	91	0	0
fane	0	100	0	0	0	12	0	0
fanf	0	100	0	0	0	18	0	0
fang	0	100	0	0	0	73	0	0
fani	100	0	0	0	1	0	0	0
fann	0	100	0	0	0	19	0	0
fano	0	100	0	0	0	1	0	0
fant	0.449775112	76.76161919	22.63868066	0.149925037	3	512	151	1
fanz	0	100	0	0	0	1	0	0
fara	0	78.68852459	21.31147541	0	0	48	13	0
farb	0	100	0	0	0	1	0	0
farc	0	44.61538462	55.38461538	0	0	29	36	0
fard	0	100	0	0	0	11	0	0
fare	0	94.92545122	5.074548784	0	0	10887	582	0
farf	1.315789474	97.36842105	1.315789474	0	1	74	1	0
farg	0	100	0	0	0	2	0	0
fari	0	98.87640449	1.123595506	0	0	88	1	0
farl	0	96.42857143	3.571428571	0	0	27	1	0
farm	0	35.93220339	64.06779661	0	0	106	189	0
farn	0	100	0	0	0	45	0	0
farr	0	100	0	0	0	8	0	0
fars	0	96.42857143	3.571428571	0	0	27	1	0
faru	0	100	0	0	0	1	0	0
fasa	0	100	0	0	0	19	0	0
fasc	0.167504188	66.66666667	33.16582915	0	1	398	198	0
faso	0	50	50	0	0	1	1	0
fass	0	100	0	0	0	23	0	0
fast	0	100	0	0	0	166	0	0
fasu	0	100	0	0	0	24	0	0
fata	13.27433628	86.72566372	0	0	15	98	0	0
fate	20.51282051	79.48717949	0	0	8	31	0	0
fati	0.614754098	90.98360656	8.401639344	0	3	444	41	0
fatm	0	100	0	0	0	1	0	0
fatt	0.469728601	99.217119	0.313152401	0	9	1901	6	0
fatu	54.54545455	36.36363636	9.090909091	0	6	4	1	0
fauc	0	100	0	0	0	4	0	0
faun	0	88.23529412	11.76470588	0	0	30	4	0
faur	0	100	0	0	0	6	0	0
faus	0	100	0	0	0	49	0	0
faut	0	100	0	0	0	19	0	0
fava	0	100	0	0	0	11	0	0
fave	0	100	0	0	0	2	0	0
favi	0	100	0	0	0	6	0	0
favo	0.613496933	75.53680982	23.84969325	0	8	985	311	0
fazi	3.278688525	96.72131148	0	0	2	59	0	0
fazz	0	100	0	0	0	46	0	0
fe'r	0	0	100	0	0	0	2	0
febb	0	99.74025974	0.25974026	0	0	384	1	0
febe	0	100	0	0	0	1	0	0
febr	0	100	0	0	0	2	0	0
fecc	0	100	0	0	0	1	0	0
feco	15.38461538	80	4.615384615	0	10	52	3	0
fede	8.351409978	88.06941432	3.579175705	0	77	812	33	0
fedi	0	42.85714286	57.14285714	0	0	3	4	0
fedo	33.33333333	66.66666667	0	0	1	2	0	0
fedr	0	100	0	0	0	14	0	0
fedu	0	100	0	0	0	1	0	0
fega	0	0	100	0	0	0	58	0
felc	0	100	0	0	0	18	0	0
feli	22.99168975	75.76177285	1.246537396	0	166	547	9	0
fell	0	100	0	0	0	49	0	0
felp	0	100	0	0	0	22	0	0
fels	0	0	100	0	0	0	2	0
felt	0	100	0	0	0	30	0	0
felu	0	100	0	0	0	4	0	0
femi	0	100	0	0	0	1	0	0
femm	5.197132616	74.37275986	20.43010753	0	29	415	114	0
femo	0	28.57142857	71.42857143	0	0	4	10	0
fena	0	100	0	0	0	1	0	0
fend	2.941176471	91.17647059	5.882352941	0	1	31	2	0
fene	0	100	0	0	0	4	0	0
feni	0	91.30434783	8.695652174	0	0	21	2	0
feno	0	4.651162791	95.34883721	0	0	14	287	0
fenz	0	100	0	0	0	1	0	0
fera	0	0	100	0	0	0	1	0
ferc	0	100	0	0	0	2	0	0
ferd	0	100	0	0	0	44	0	0
fere	0	50	50	0	0	5	5	0
feri	0.18115942	97.64492754	2.173913043	0	1	539	12	0
ferl	11.76470588	88.23529412	0	0	2	15	0	0
ferm	6.078767123	88.35616438	5.565068493	0	71	1032	65	0
fern	1.960784314	98.03921569	0	0	1	50	0	0
fero	0	100	0	0	0	144	0	0
ferr	4.291044776	93.19029851	2.518656716	0	46	999	27	0
fert	27.45098039	25.49019608	47.05882353	0	14	13	24	0
feru	0	100	0	0	0	1	0	0
ferv	0	75.51020408	24.48979592	0	0	37	12	0
ferz	0	100	0	0	0	1	0	0
fesc	0	100	0	0	0	1	0	0
fess	0	97.43589744	2.564102564	0	0	38	1	0
fest	2.36013986	67.56993007	30.06993007	0	27	773	344	0
feta	0	100	0	0	0	3	0	0
fete	0	100	0	0	0	1	0	0
feti	0	93.75	6.25	0	0	15	1	0
feto	0	100	0	0	0	5	0	0
fett	0.680272109	99.31972789	0	0	1	146	0	0
feud	0	92	8	0	0	23	2	0
fiab	0	100	0	0	0	65	0	0
fiac	0	80	20	0	0	20	5	0
fial	0	100	0	0	0	8	0	0
fiam	0.423728814	94.91525424	4.661016949	0	1	224	11	0
fian	2.024291498	97.77327935	0.20242915	0	10	483	1	0
fias	0	100	0	0	0	24	0	0
fiat	0	100	0	0	0	133	0	0
fibb	0	100	0	0	0	5	0	0
fibi	0	100	0	0	0	1	0	0
fibo	0	100	0	0	0	2	0	0
fibr	0	95.94594595	4.054054054	0	0	71	3	0
fibu	0	0	100	0	0	0	2	0
fica	0	100	0	0	0	1	0	0
ficc	11.76470588	70.58823529	17.64705882	0	2	12	3	0
fich	0	100	0	0	0	10	0	0
fici	0	100	0	0	0	1	0	0
fico	0	100	0	0	0	8	0	0
ficu	0	100	0	0	0	8	0	0
fida	1.219512195	96.09756098	2.682926829	0	5	394	11	0
fide	71.42857143	28.57142857	0	0	30	12	0	0
fidi	0	100	0	0	0	6	0	0
fidu	0	100	0	0	0	397	0	0
fiel	0	100	0	0	0	8	0	0
fien	0	100	0	0	0	20	0	0
fier	0	97.63033175	2.369668246	0	0	206	5	0
fies	0	53.84615385	46.15384615	0	0	7	6	0
fiev	0	0	100	0	0	0	3	0
fifo	0	100	0	0	0	1	0	0
figa	10.34482759	0	89.65517241	0	3	0	26	0
figh	0	100	0	0	0	1	0	0
figi	0	100	0	0	0	9	0	0
figl	0.350416119	99.64958388	0	0	8	2275	0	0
figu	0.601202405	87.9759519	11.42284569	0	3	439	57	0
fila	4.90797546	73.00613497	22.08588957	0	8	119	36	0
file	0	88.88888889	11.11111111	0	0	40	5	0
fili	0	100	0	0	0	186	0	0
film	0	90.47619048	9.523809524	0	0	76	8	0
filo	0	55.94989562	44.05010438	0	0	268	211	0
filt	1.550387597	93.79844961	4.651162791	0	2	121	6	0
filu	0	100	0	0	0	2	0	0
filz	0	100	0	0	0	2	0	0
fimi	0	100	0	0	0	3	0	0
fina	1.275045537	97.95081967	0.774134791	0	28	2151	17	0
finc	99.28057554	0.71942446	0	0	276	2	0	0
find	0	100	0	0	0	2	0	0
fine	0.27700831	99.72299169	0	0	1	360	0	0
fing	1.204819277	63.85542169	34.93975904	0	1	53	29	0
fini	2.654109589	84.80308219	12.54280822	0	62	1981	293	0
finl	0	100	0	0	0	49	0	0
finm	0	0	100	0	0	0	9	0
fino	0	100	0	0	0	363	0	0
fint	0	100	0	0	0	176	0	0
finz	0	100	0	0	0	42	0	0
fioc	0	87.5	12.5	0	0	63	9	0
fiod	57.14285714	0	42.85714286	0	4	0	3	0
fion	0	100	0	0	0	7	0	0
fior	0.23364486	98.01401869	1.752336449	0	2	839	15	0
fios	0	100	0	0	0	1	0	0
fiot	0	100	0	0	0	1	0	0
fird	0	100	0	0	0	3	0	0
fire	0	100	0	0	0	239	0	0
firi	0	100	0	0	0	2	0	0
firm	1.832460733	95.81151832	2.356020942	0	14	732	18	0
fisa	0	11.76470588	88.23529412	0	0	2	15	0
fisc	1.149425287	97.47126437	1.379310345	0	5	424	6	0
fisi	0.342465753	15.4109589	84.24657534	0	2	90	492	0
fiso	0	100	0	0	0	1	0	0
fiss	5.844155844	89.77272727	4.383116883	0	36	553	27	0
fiti	0	100	0	0	0	1	0	0
fitn	0	100	0	0	0	7	0	0
fito	0	90.90909091	9.090909091	0	0	20	2	0
fitt	0	100	0	0	0	118	0	0
fitz	0	100	0	0	0	11	0	0
fiug	0	100	0	0	0	2	0	0
fium	0	100	0	0	0	355	0	0
fiut	0	95.65217391	4.347826087	0	0	44	2	0
flab	0	100	0	0	0	1	0	0
flac	0	79.16666667	20.83333333	0	0	19	5	0
flag	0	94.73684211	5.263157895	0	0	18	1	0
flai	0	100	0	0	0	2	0	0
flam	0	100	0	0	0	56	0	0
flan	0	100	0	0	0	3	0	0
flau	0	100	0	0	0	17	0	0
flav	1.818181818	98.18181818	0	0	1	54	0	0
fleb	0	52.17391304	47.82608696	0	0	12	11	0
fleg	0	100	0	0	0	4	0	0
flem	0	0	100	0	0	0	3	0
fles	24.13793103	42.24137931	33.62068966	0	28	49	39	0
flet	16.66666667	33.33333333	50	0	1	2	3	0
flip	0	100	0	0	0	13	0	0
flir	0	100	0	0	0	8	0	0
flor	0	55.55555556	44.44444444	0	0	65	52	0
flos	0	100	0	0	0	4	0	0
flot	0	100	0	0	0	41	0	0
flue	0	100	0	0	0	8	0	0
flui	13.04347826	80.43478261	6.52173913	0	6	37	3	0
flum	0	0	100	0	0	0	2	0
fluo	0	100	0	0	0	22	0	0
flus	0	100	0	0	0	71	0	0
flut	0	95.65217391	4.347826087	0	0	44	2	0
fluv	0	94.11764706	5.882352941	0	0	16	1	0
fobi	0	63.63636364	36.36363636	0	0	7	4	0
foca	6.666666667	93.33333333	0	0	2	28	0	0
foce	0	100	0	0	0	1	0	0
foch	0	100	0	0	0	5	0	0
foci	0	100	0	0	0	1	0	0
foco	0	100	0	0	0	34	0	0
focs	0	100	0	0	0	1	0	0
fode	0	44	56	0	0	11	14	0
foem	0	100	0	0	0	2	0	0
fofa	0	100	0	0	0	1	0	0
foga	0	100	0	0	0	3	0	0
fogg	0	100	0	0	0	98	0	0
fogl	0	100	0	0	0	360	0	0
fogn	0	100	0	0	0	33	0	0
fogo	0	0	100	0	0	0	1	0
fola	0	87.5	12.5	0	0	7	1	0
folc	0	61.53846154	38.46153846	0	0	8	5	0
fole	0	100	0	0	0	4	0	0
folg	0	65	35	0	0	26	14	0
foli	0	62.5	37.5	0	0	10	6	0
folk	0	85.71428571	14.28571429	0	0	6	1	0
foll	0	99.75786925	0.242130751	0	0	412	1	0
folt	0	100	0	0	0	39	0	0
fome	0	100	0	0	0	7	0	0
fomi	100	0	0	0	3	0	0	0
fona	0	100	0	0	0	1	0	0
fond	0.491290755	97.72219741	1.786511836	0	11	2188	40	0
fone	0	33.33333333	66.66666667	0	0	1	2	0
foni	0	0	100	0	0	0	2	0
fono	0	54.54545455	45.45454545	0	0	6	5	0
fons	0	100	0	0	0	27	0	0
font	3.307888041	96.69211196	0	0	13	380	0	0
fora	0	73.33333333	26.66666667	0	0	22	8	0
forb	0	26.66666667	73.33333333	0	0	8	22	0
forc	0	96.61016949	3.389830508	0	0	57	2	0
fore	0	100	0	0	0	184	0	0
forf	0	9.090909091	90.90909091	0	0	1	10	0
forg	0	100	0	0	0	24	0	0
fori	0	100	0	0	0	9	0	0
forl	16.89189189	79.72972973	3.378378378	0	25	118	5	0
form	1.105786952	82.89716181	15.99705123	0	30	2249	434	0
forn	0.95890411	92.73972603	6.301369863	0	7	677	46	0
foro	100	0	0	0	2	0	0	0
forr	0	100	0	0	0	8	0	0
fors	0	100	0	0	0	2166	0	0
fort	0	98.33512352	1.664876477	0	0	1831	31	0
foru	0	82.92682927	17.07317073	0	0	34	7	0
forz	0.059665871	99.88066826	0.059665871	0	1	1674	1	0
fosc	0	92.10526316	7.894736842	0	0	35	3	0
fosf	0	38.46153846	61.53846154	0	0	5	8	0
foss	0.869565217	78.26086957	20.86956522	0	1	90	24	0
fost	0	100	0	0	0	10	0	0
foti	0	100	0	0	0	1	0	0
foto	0.154320988	56.17283951	43.05555556	0.617283951	1	364	279	4
fott	0	50	50	0	0	3	3	0
frac	0	97.87234043	2.127659574	0	0	46	1	0
frad	0	0	100	0	0	0	13	0
frag	14.85148515	29.20792079	55.94059406	0	30	59	113	0
frai	0	73.07692308	26.92307692	0	0	19	7	0
fraj	0	100	0	0	0	5	0	0
fram	3.703703704	96.2962963	0	0	4	104	0	0
fran	1.827371695	97.66718507	0.505443235	0	47	2512	13	0
frap	28.57142857	42.85714286	28.57142857	0	2	3	2	0
fras	0	96.03174603	3.968253968	0	0	363	15	0
frat	1.264755481	98.73524452	0	0	15	1171	0	0
frau	0	100	0	0	0	8	0	0
fraz	0	98.38709677	1.612903226	0	0	61	1	0
frea	0	0	100	0	0	0	1	0
frec	0	100	0	0	0	62	0	0
fred	0	99.23518164	0.764818356	0	0	519	4	0
freg	0	83.47826087	13.04347826	3.47826087	0	96	15	4
frem	0	37.83783784	62.16216216	0	0	14	23	0
fren	2.53164557	82.27848101	15.18987342	0	6	195	36	0
freq	0.34904014	93.01919721	6.631762653	0	2	533	38	0
fres	0	100	0	0	0	276	0	0
fret	0	100	0	0	0	264	0	0
freu	0	100	0	0	0	46	0	0
fria	0	0	100	0	0	0	2	0
frib	0	100	0	0	0	1	0	0
fric	0	100	0	0	0	3	0	0
frig	1.075268817	35.48387097	63.44086022	0	1	33	59	0
frin	0	100	0	0	0	7	0	0
fris	27.27272727	72.72727273	0	0	3	8	0	0
frit	0	98.38709677	1.612903226	0	0	61	1	0
friu	0	100	0	0	0	41	0	0
friv	5	30	65	0	1	6	13	0
friz	0	98.50746269	1.492537313	0	0	66	1	0
froc	0	100	0	0	0	1	0	0
frod	0	100	0	0	0	16	0	0
frol	0	100	0	0	0	2	0	0
from	0	100	0	0	0	1	0	0
fron	0	99.40314704	0.596852957	0	0	1832	11	0
fros	0	84.61538462	15.38461538	0	0	11	2	0
frot	0	80	20	0	0	12	3	0
fruc	0	100	0	0	0	2	0	0
frug	16.32653061	79.59183673	4.081632653	0	8	39	2	0
frui	14.28571429	50	35.71428571	0	2	7	5	0
frul	0	87.17948718	12.82051282	0	0	34	5	0
frum	25	75	0	0	1	3	0	0
frus	0.934579439	97.19626168	1.869158879	0	1	104	2	0
frut	0.261780105	98.95287958	0.785340314	0	1	378	3	0
fubi	0	100	0	0	0	1	0	0
fucc	0	100	0	0	0	2	0	0
fuce	0	100	0	0	0	1	0	0
fuci	0	100	0	0	0	126	0	0
fuco	0	100	0	0	0	1	0	0
fucs	0	100	0	0	0	6	0	0
fucu	0	100	0	0	0	1	0	0
fuen	0	100	0	0	0	1	0	0
fuff	0	100	0	0	0	1	0	0
fuga	0	100	0	0	0	67	0	0
fugg	2.78551532	92.2005571	5.013927577	0	10	331	18	0
fugu	0	100	0	0	0	1	0	0
fuit	0	100	0	0	0	1	0	0
fulc	0	100	0	0	0	16	0	0
fulg	0	50	50	0	0	6	6	0
fuli	0	25	75	0	0	1	3	0
fulm	1.6	36	62.4	0	2	45	78	0
fulo	100	0	0	0	1	0	0	0
fulv	0	100	0	0	0	45	0	0
fuma	0.628930818	97.48427673	1.886792453	0	1	155	3	0
fume	0	100	0	0	0	49	0	0
fumi	0	100	0	0	0	8	0	0
fumo	0	73.68421053	26.31578947	0	0	14	5	0
fumu	0	100	0	0	0	9	0	0
funa	0	90.74074074	9.259259259	0	0	49	5	0
fund	0	100	0	0	0	3	0	0
fune	0	76.47058824	23.52941176	0	0	117	36	0
fung	0	82.08955224	17.91044776	0	0	55	12	0
funi	0	100	0	0	0	6	0	0
funz	3.666997027	93.06243806	3.270564916	0	37	939	33	0
fuoc	0	100	0	0	0	622	0	0
fuor	0.322580645	99.40860215	0.268817204	0	6	1849	5	0
fura	0	100	0	0	0	1	0	0
furb	0	100	0	0	0	87	0	0
fure	0	100	0	0	0	12	0	0
furf	0	100	0	0	0	7	0	0
furg	0	100	0	0	0	58	0	0
furi	0	100	0	0	0	200	0	0
furl	97.91666667	2.083333333	0	0	47	1	0	0
furm	0	100	0	0	0	1	0	0
furn	0	100	0	0	0	2	0	0
furo	18.42105263	78.94736842	2.631578947	0	7	30	1	0
furt	0	99.26470588	0.735294118	0	0	135	1	0
fusa	0	100	0	0	0	3	0	0
fusc	0	100	0	0	0	15	0	0
fuse	100	0	0	0	5	0	0	0
fusi	0	88	12	0	0	44	6	0
fust	0	100	0	0	0	22	0	0
futi	23.80952381	0	76.19047619	0	5	0	16	0
futo	0	100	0	0	0	1	0	0
futr	0	100	0	0	0	5	0	0
futu	0	98.73417722	1.265822785	0	0	858	11	0
fuxa	0	100	0	0	0	1	0	0
fuxi	0	100	0	0	0	1	0	0
ga'l	0	100	0	0	0	2	0	0
gaba	0	100	0	0	0	1	0	0
gabb	1.257861635	98.11320755	0.628930818	0	2	156	1	0
gabe	0	100	0	0	0	30	0	0
gabi	0	100	0	0	0	37	0	0
gabr	0	100	0	0	0	112	0	0
gadd	0	100	0	0	0	18	0	0
gado	0	100	0	0	0	2	0	0
gael	0	66.66666667	33.33333333	0	0	2	1	0
gaet	0	100	0	0	0	55	0	0
gaff	6.25	93.75	0	0	1	15	0	0
gagg	0	100	0	0	0	2	0	0
gagl	0	94.11764706	5.882352941	0	0	16	1	0
gagn	0	100	0	0	0	2	0	0
gaia	0	100	0	0	0	1	0	0
gaie	0	100	0	0	0	4	0	0
gaio	0	100	0	0	0	4	0	0
gakk	0	100	0	0	0	2	0	0
gala	0	87.20930233	12.79069767	0	0	75	11	0
galb	0	100	0	0	0	5	0	0
gald	0	100	0	0	0	1	0	0
gale	0	100	0	0	0	120	0	0
galg	0	100	0	0	0	6	0	0
gali	0	100	0	0	0	101	0	0
gall	1.325757576	97.15909091	1.515151515	0	7	513	8	0
galo	0	100	0	0	0	23	0	0
galu	0	100	0	0	0	2	0	0
galv	0	100	0	0	0	19	0	0
gamb	0.21691974	94.14316703	5.639913232	0	1	434	26	0
game	0	100	0	0	0	4	0	0
gami	0	100	0	0	0	9	0	0
gamm	1.666666667	98.33333333	0	0	1	59	0	0
gams	0	100	0	0	0	2	0	0
gana	0	100	0	0	0	6	0	0
ganc	0	100	0	0	0	14	0	0
gand	20	80	0	0	1	4	0	0
gang	1.492537313	91.04477612	7.462686567	0	1	61	5	0
ganz	0	100	0	0	0	1	0	0
gara	0.497512438	95.89552239	3.606965174	0	4	771	29	0
garb	6.25	92.1875	1.5625	0	4	59	1	0
gard	0	98.1981982	1.801801802	0	0	109	2	0
gare	9.375	87.5	3.125	0	3	28	1	0
garf	0	100	0	0	0	1	0	0
garg	0	83.33333333	16.66666667	0	0	20	4	0
gari	1.587301587	90.47619048	7.936507937	0	1	57	5	0
garl	0	100	0	0	0	4	0	0
garm	0	100	0	0	0	2	0	0
garn	100	0	0	0	1	0	0	0
garo	2.777777778	5.555555556	91.66666667	0	1	2	33	0
garr	57.14285714	38.0952381	4.761904762	0	24	16	2	0
gary	0	100	0	0	0	1	0	0
garz	0	100	0	0	0	36	0	0
gasa	0	66.66666667	33.33333333	0	0	2	1	0
gasb	0	100	0	0	0	1	0	0
gasc	0	0	100	0	0	0	1	0
gasd	50	50	0	0	2	2	0	0
gasi	0	100	0	0	0	2	0	0
gasl	0	100	0	0	0	2	0	0
gaso	0	100	0	0	0	19	0	0
gasp	0	34.64566929	65.35433071	0	0	44	83	0
gass	5.882352941	94.11764706	0	0	2	32	0	0
gast	7.8125	43.75	48.4375	0	5	28	31	0
gatt	0	100	0	0	0	265	0	0
gaud	0	100	0	0	0	24	0	0
gava	0	100	0	0	0	4	0	0
gave	0	100	0	0	0	12	0	0
gavi	16.66666667	83.33333333	0	0	2	10	0	0
gavo	0	100	0	0	0	1	0	0
gaze	0	100	0	0	0	18	0	0
gazz	0	100	0	0	0	86	0	0
ge'n	0	100	0	0	0	2	0	0
gede	0	100	0	0	0	1	0	0
gedi	100	0	0	0	1	0	0	0
gela	0	99.13793103	0.862068966	0	0	115	1	0
gele	0	100	0	0	0	1	0	0
geli	1.587301587	7.936507937	90.47619048	0	1	5	57	0
gell	0	100	0	0	0	24	0	0
gelm	0	100	0	0	0	4	0	0
gelo	0	100	0	0	0	129	0	0
gelp	0	100	0	0	0	1	0	0
gels	0	100	0	0	0	21	0	0
geme	0	94.16058394	5.839416058	0	0	129	8	0
gemi	0	3.448275862	96.55172414	0	0	1	28	0
gemm	0	100	0	0	0	30	0	0
gemo	0	100	0	0	0	2	0	0
gena	0	100	0	0	0	1	0	0
genc	0	100	0	0	0	5	0	0
gend	25	75	0	0	2	6	0	0
gene	2.052091555	59.82636148	37.84530387	0.276243094	52	1516	959	7
geng	0	100	0	0	0	15	0	0
geni	1.818181818	97.21212121	0.96969697	0	15	802	8	0
genn	0	100	0	0	0	433	0	0
geno	0	26.26262626	73.73737374	0	0	78	219	0
gent	0.66518847	98.30007391	1.03473762	0	9	1330	14	0
genu	2.702702703	62.16216216	35.13513514	0	1	23	13	0
genz	0	100	0	0	0	7	0	0
geoc	0	0	100	0	0	0	1	0
geod	0	11.11111111	88.88888889	0	0	1	8	0
geoe	0	0	100	0	0	0	1	0
geof	0	0	100	0	0	0	5	0
geog	0	39.7260274	60.2739726	0	0	29	44	0
geoi	0	100	0	0	0	4	0	0
geol	0	5.263157895	94.73684211	0	0	1	18	0
geom	0	31.03448276	68.96551724	0	0	18	40	0
geop	0	0	100	0	0	0	8	0
geor	0	75	25	0	0	33	11	0
geos	0	100	0	0	0	1	0	0
geot	0	100	0	0	0	1	0	0
geov	0	0	100	0	0	0	1	0
gepp	0	100	0	0	0	8	0	0
gera	10	81.66666667	8.333333333	0	12	98	10	0
gerb	0	50	50	0	0	1	1	0
gerd	0	100	0	0	0	29	0	0
gere	0	100	0	0	0	22	0	0
gerg	0	100	0	0	0	33	0	0
geri	0	25	75	0	0	9	27	0
germ	0.20661157	96.48760331	3.305785124	0	1	467	16	0
gero	5.555555556	11.11111111	83.33333333	0	2	4	30	0
gerr	0	100	0	0	0	3	0	0
gert	0	100	0	0	0	3	0	0
geru	0	100	0	0	0	75	0	0
gerv	0	100	0	0	0	1	0	0
gess	0	100	0	0	0	34	0	0
gest	1.26984127	97.03703704	1.587301587	0.105820106	12	917	15	1
gesu	0	96.42857143	3.571428571	0	0	27	1	0
gets	0	100	0	0	0	1	0	0
gett	8.728179551	81.54613466	9.725685786	0	35	327	39	0
ghan	0	100	0	0	0	3	0	0
ghed	0	100	0	0	0	34	0	0
gher	0	100	0	0	0	37	0	0
ghet	0	100	0	0	0	55	0	0
ghez	0	100	0	0	0	9	0	0
ghia	0	93.71428571	6.285714286	0	0	164	11	0
ghib	0	100	0	0	0	7	0	0
ghid	0	100	0	0	0	6	0	0
ghie	0	100	0	0	0	1	0	0
ghig	8	92	0	0	2	23	0	0
ghil	0	100	0	0	0	10	0	0
ghin	0	80	20	0	0	4	1	0
ghio	0	100	0	0	0	29	0	0
ghir	0	100	0	0	0	36	0	0
ghis	0	100	0	0	0	18	0	0
ghit	0	100	0	0	0	1	0	0
ghiu	0	100	0	0	0	1	0	0
ghiz	0	100	0	0	0	1	0	0
giac	6.650831354	64.13301663	29.21615202	0	28	270	123	0
giad	0	100	0	0	0	9	0	0
giaf	0	100	0	0	0	1	0	0
giag	0	100	0	0	0	3	0	0
giak	0	100	0	0	0	1	0	0
gial	0.963855422	99.03614458	0	0	4	411	0	0
giam	0	65.68627451	34.31372549	0	0	67	35	0
gian	0	98.13953488	1.860465116	0	0	633	12	0
giap	0.501253133	99.49874687	0	0	2	397	0	0
giar	0	100	0	0	0	370	0	0
gias	0	100	0	0	0	3	0	0
giav	0	100	0	0	0	10	0	0
gibb	0	100	0	0	0	2	0	0
gibe	0	100	0	0	0	9	0	0
gibi	0	100	0	0	0	7	0	0
gibo	33.33333333	66.66666667	0	0	1	2	0	0
gibu	0	100	0	0	0	2	0	0
giff	0	100	0	0	0	8	0	0
giga	0	100	0	0	0	219	0	0
gigi	0	100	0	0	0	6	0	0
gigl	0	100	0	0	0	31	0	0
gigo	100	0	0	0	5	0	0	0
gila	0	100	0	0	0	4	0	0
gilb	0	100	0	0	0	12	0	0
gild	0	100	0	0	0	16	0	0
gile	55.26315789	44.73684211	0	0	21	17	0	0
gili	0	100	0	0	0	2	0	0
gill	0	100	0	0	0	19	0	0
gimc	0	100	0	0	0	1	0	0
gimi	0	100	0	0	0	1	0	0
gimk	0	100	0	0	0	2	0	0
gimm	0	100	0	0	0	2	0	0
gimo	0	100	0	0	0	2	0	0
gina	0	100	0	0	0	2	0	0
gine	1.587301587	69.04761905	29.36507937	0	2	87	37	0
ging	0	83.33333333	16.66666667	0	0	5	1	0
ginn	0	15.49295775	84.50704225	0	0	11	60	0
gino	0	100	0	0	0	137	0	0
gins	100	0	0	0	3	0	0	0
gioa	0	100	0	0	0	16	0	0
giob	0	100	0	0	0	13	0	0
gioc	1.632498102	92.17919514	6.188306758	0	43	2428	163	0
giog	0	100	0	0	0	7	0	0
gioi	0	99.79209979	0.207900208	0	0	480	1	0
giol	0	100	0	0	0	12	0	0
giom	0	100	0	0	0	2	0	0
gior	0	99.56756757	0.432432432	0	0	6447	28	0
gios	14.28571429	83.33333333	2.380952381	0	6	35	1	0
giot	0	100	0	0	0	22	0	0
giov	9.282178218	36.50990099	54.20792079	0	300	1180	1752	0
gira	1.621621622	84.32432432	14.05405405	0	9	468	78	0
gire	0	20	80	0	0	2	8	0
girg	0	100	0	0	0	2	0	0
giri	0	60	40	0	0	3	2	0
giro	0	77.27272727	21.59090909	1.136363636	0	68	19	1
gisc	0	100	0	0	0	2	0	0
gise	0	85.71428571	14.28571429	0	0	6	1	0
giss	0	66.66666667	33.33333333	0	0	2	1	0
gita	0	100	0	0	0	16	0	0
gitt	0	100	0	0	0	15	0	0
giub	0	96.51162791	3.488372093	0	0	83	3	0
giud	0.283929585	53.94662124	45.03123225	0.738216922	5	950	793	13
giuf	100	0	0	0	5	0	0	0
giug	0	99.78165939	0.218340611	0	0	457	1	0
giul	0	100	0	0	0	476	0	0
giun	0.307062436	89.45752303	10.23541453	0	3	874	100	0
giuo	0	93.33333333	6.666666667	0	0	14	1	0
giur	1.481481481	72.34567901	26.17283951	0	6	293	106	0
gius	0.157563025	97.42647059	2.048319328	0.367647059	3	1855	39	7
givo	0	100	0	0	0	1	0	0
gizz	0	100	0	0	0	2	0	0
glab	0	100	0	0	0	4	0	0
glac	17.64705882	82.35294118	0	0	3	14	0	0
glad	0	92	8	0	0	23	2	0
glas	0	100	0	0	0	8	0	0
glau	0	100	0	0	0	12	0	0
glav	100	0	0	0	2	0	0	0
gleb	0	100	0	0	0	1	0	0
glen	0	100	0	0	0	1	0	0
glic	0	63.15789474	36.84210526	0	0	12	7	0
glip	0	100	0	0	0	1	0	0
glis	0	100	0	0	0	10	0	0
glob	0.892857143	93.75	5.357142857	0	1	105	6	0
glor	1.785714286	98.21428571	0	0	3	165	0	0
